date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:20:31	117914/117914	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:31%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/ui/tabs-pills	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/ui/tabs-pills.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:32	123056/123056	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:32%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/ui/toasts	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/ui/toasts.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:32	104629/104629	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:32%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/ui/tooltips-popovers	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/ui/tooltips-popovers.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:32	110087/110087	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:32%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/ui/typography	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/ui/typography.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:32	108769/108769	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:32%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-avatar	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-avatar.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:33	103045/103045	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:32%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-blockui	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-blockui.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:33	116794/116794	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:33%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-drag-and-drop	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-drag-and-drop.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:33	98174/98174	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:33%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-media-player	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-media-player.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:33	103200/103200	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:33%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-perfect-scrollbar	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-perfect-scrollbar.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:33	100438/100438	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:33%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-star-ratings	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-star-ratings.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:34	102865/102865	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:33%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-sweetalert2	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-sweetalert2.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:34	100322/100322	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:34%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-text-divider	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-text-divider.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:34	114327/114327	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:34%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-timeline-basic	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-timeline-basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:34	117434/117434	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:34%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-timeline-fullscreen	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-timeline-fullscreen.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:34	97577/97577	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:34%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-tour	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-tour.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:35	100454/100454	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:35%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-treeview	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-treeview.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:35	103640/103640	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:35%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-misc	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/extended/ui-misc.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:35	102977/102977	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:35%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/icons/boxicons	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/icons/boxicons.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:35	102930/102930	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:35%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/icons/font-awesome	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/icons/font-awesome.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:36	119780/119780	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:35%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/basic-inputs	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/basic-inputs.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:36	115808/115808	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:36%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/input-groups	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/input-groups.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:36	114503/114503	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:36%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/custom-options	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/custom-options.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:36	101241/101241	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:36%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/editors	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/editors.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:37	98593/98593	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:36%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/file-upload	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/file-upload.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:37	108225/108225	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:37%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/pickers	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/pickers.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:37	121151/121151	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:37%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/selects	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/selects.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:37	104314/104314	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:37%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/sliders	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/sliders.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:37	111756/111756	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:37%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/switches	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/switches.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:38	104886/104886	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:37%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/extras	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/forms/extras.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:38	132268/132268	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:38%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/form/layouts-vertical	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/form/layouts-vertical.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:38	143877/143877	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:38%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/form/layouts-horizontal	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/form/layouts-horizontal.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:38	112775/112775	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:38%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/form/layouts-sticky	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/form/layouts-sticky.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:38	142095/142095	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:38%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/form/wizard-numbered	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/form/wizard-numbered.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:39	142432/142432	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:39%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/form/wizard-icons	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/form/wizard-icons.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:39	118241/118241	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:39%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/form/validation	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/form/validation.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:39	219165/219165	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:39%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/tables/basic	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/tables/basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:39	104815/104815	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:39%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/tables/datatables-basic	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/tables/datatables-basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:40	102940/102940	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:39%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/tables/datatables-advanced	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/tables/datatables-advanced.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:40	100675/100675	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:40%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/tables/datatables-extensions	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/tables/datatables-extensions.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:40	109694/109694	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:40%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/charts/apex	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/charts/apex.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:40	106958/106958	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:40%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/charts/chartjs	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/charts/chartjs.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:40	99187/99187	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2003:50:40%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/maps/leaflet	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/maps/leaflet.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:41	578/578	---MC-	302	error ('Found')	text/html	date:Tue,%2021%20Nov%202023%2003:50:41%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/en	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:41	578/578	---MC-	302	error ('Found')	text/html	date:Tue,%2021%20Nov%202023%2003:50:41%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/fr	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:41	578/578	---MC-	302	error ('Found')	text/html	date:Tue,%2021%20Nov%202023%2003:50:41%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/de	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:41	578/578	---MC-	302	error ('Found')	text/html	date:Tue,%2021%20Nov%202023%2003:50:41%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/lang/pt	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:41	14015/14015	---M--	200	added ('OK')	image/png	etag:%2265155e94-36bf%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/avatars/1.png	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/avatars/1.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:42	18092/18092	---M--	200	added ('OK')	image/png	etag:%2265155e94-46ac%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/avatars/2.png	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/avatars/2.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:42	13979/13979	---M--	200	added ('OK')	image/png	etag:%2265155e94-369b%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/avatars/9.png	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/avatars/9.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:42	20488/20488	---M--	200	added ('OK')	image/png	etag:%2265155e94-5008%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/avatars/5.png	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/avatars/5.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:42	15198/15198	---M--	200	added ('OK')	image/png	etag:%2265155e94-3b5e%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/avatars/6.png	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/avatars/6.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:43	8826/8826	---M--	200	added ('OK')	image/png	etag:%2265155e94-227a%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/illustrations/man-with-laptop-light.png	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/illustrations/man-with-laptop-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:43	6603/6603	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Nov%202023%2003:50:43%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/illustrations/man-with-laptop-light.png	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/illustrations/man-with-laptop-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:43	440/440	---M--	200	added ('OK')	image/png	etag:%2265155e94-1b8%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/unicons/wallet-info.png	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/unicons/wallet-info.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:43	1794/1794	---M--	200	added ('OK')	image/png	etag:%2265155e94-702%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/unicons/paypal.png	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/unicons/paypal.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:44	413/413	---M--	200	added ('OK')	image/png	etag:%2265155e94-19d%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/unicons/wallet.png	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/unicons/wallet.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:44	497/497	---M--	200	added ('OK')	image/png	etag:%2265155e94-1f1%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/unicons/chart.png	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/unicons/chart.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:44	407/407	---M--	200	added ('OK')	image/png	etag:%2265155e94-197%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/unicons/cc-success.png	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/unicons/cc-success.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:44	389/389	---M--	200	added ('OK')	image/png	etag:%2265155e94-185%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/unicons/cc-warning.png	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/unicons/cc-warning.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:44	4506/4506	---M--	200	added ('OK')	image/png	etag:%2265155e94-119a%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/misc/pdf.png	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/icons/misc/pdf.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:45	13102/13102	---M--	200	added ('OK')	image/png	etag:%2265155e94-332e%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/avatars/3.png	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/avatars/3.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
09:20:45	18769/18769	---M--	200	added ('OK')	image/png	etag:%2265155e94-4951%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/avatars/12.png	C:/Users/patel/Downloads/sneat_pro_winhttrack/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/img/avatars/12.png	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
